Date,Berkeley_Temperature,CRU_Temperature,NASA_Temperature,NOAA_Temperature,Global_Temp_Avg,Warming_Velocity_12m,Warming_Velocity_10y,Temp_Volatility_12m,Trend_Component,Seasonal_Component,Residual_Component,Decade
1891-09-01,-0.246,-0.261,-0.15,-0.809,-0.367,0.206,0.014,0.1029,-0.4554500758536639,0.04282794367318955,0.045622132180474395,1890
1891-10-01,-0.196,-0.334,-0.21,-0.806,-0.386,0.067,-0.033,0.1056,-0.46180077975167294,0.07120893259103009,0.004591847160642815,1890
1891-11-01,-0.337,-0.53,-0.31,-0.976,-0.538,0.112,-0.096,0.0915,-0.470405759120154,-0.0863765218390274,0.01878228095918133,1890
1891-12-01,-0.156,-0.223,-0.04,-0.771,-0.298,0.172,-0.054,0.1017,-0.4803507585606126,0.0017736222560701842,0.18057713630454242,1890
1892-01-01,-0.194,-0.472,-0.29,-0.824,-0.445,0.103,-0.347,0.0958,-0.49086382846701543,-0.03611975497844482,0.08198358344546025,1890
1892-02-01,-0.212,-0.288,-0.12,-0.743,-0.341,0.325,-0.108,0.0639,-0.501626755254687,-0.14657175140975337,0.3071985066644404,1890
1892-03-01,-0.35,-0.522,-0.4,-0.891,-0.541,-0.13,-0.313,0.0753,-0.5129512188735396,0.0064511514472200115,-0.03449993257368045,1890
1892-04-01,-0.394,-0.537,-0.33,-0.959,-0.555,-0.095,-0.186,0.0849,-0.5250046187793912,-0.008370541391615612,-0.021624839828993214,1890
1892-05-01,-0.388,-0.452,-0.23,-0.963,-0.508,-0.152,-0.173,0.0854,-0.5375934275254483,0.03144165296692684,-0.001848225441478557,1890
1892-06-01,-0.483,-0.432,-0.21,-0.858,-0.496,-0.12,-0.068,0.0849,-0.5496389790734586,0.052151912111207704,0.0014870669622508714,1890
1892-07-01,-0.536,-0.59,-0.31,-0.982,-0.604,-0.156,-0.237,0.0965,-0.559493084372871,0.04480820282461612,-0.089315118451745,1890
1892-08-01,-0.477,-0.511,-0.27,-0.926,-0.546,-0.128,-0.237,0.0987,-0.5660344677770043,0.04129785762634535,-0.021263389849341063,1890
1892-09-01,-0.43,-0.387,-0.16,-0.924,-0.475,-0.108,-0.149,0.0934,-0.5688014318290497,0.05732515259858234,0.03647627923046737,1890
1892-10-01,-0.413,-0.437,-0.14,-1.035,-0.506,-0.12,-0.072,0.089,-0.5680483498088718,0.07565322922545381,-0.01360487941658206,1890
1892-11-01,-0.609,-0.662,-0.42,-1.123,-0.704,-0.166,-0.312,0.1083,-0.5648346204617903,-0.056916173519840664,-0.08224920601836894,1890
1892-12-01,-0.491,-0.789,-0.39,-0.958,-0.657,-0.359,-0.093,0.0958,-0.5602014244033641,-0.022440357750349624,-0.07435821784628638,1890
1893-01-01,-0.701,-1.04,-0.81,-1.214,-0.941,-0.496,-0.46,0.1479,-0.5548214054781768,-0.07279240823491333,-0.31338618628690984,1890
1893-02-01,-0.539,-0.846,-0.57,-1.025,-0.745,-0.404,-0.241,0.1359,-0.5485673462069435,-0.14539543837214264,-0.051037215420913884,1890
1893-03-01,-0.3,-0.421,-0.22,-1.041,-0.495,0.046,-0.204,0.1385,-0.541424752007956,-9.828805741591553e-05,0.046523040065371946,1890
1893-04-01,-0.311,-0.508,-0.27,-0.995,-0.521,0.034,-0.123,0.1399,-0.533612331534652,-0.015188483252898937,0.02780081478755092,1890
1893-05-01,-0.357,-0.57,-0.34,-0.931,-0.55,-0.042,-0.202,0.1379,-0.5253215314252492,0.016864726191808878,-0.041543194766559766,1890
1893-06-01,-0.36,-0.453,-0.25,-0.739,-0.45,0.046,-0.245,0.1418,-0.5170208026666271,0.03502570931245557,0.0319950933541715,1890
1893-07-01,-0.217,-0.253,-0.14,-0.731,-0.335,0.269,-0.021,0.1609,-0.5091189984657839,0.07480257273803403,0.09931642572774985,1890
1893-08-01,-0.385,-0.295,-0.25,-0.828,-0.44,0.106,-0.016,0.1656,-0.5024487240184138,0.06811354692957318,-0.0056648229111594395,1890
1893-09-01,-0.356,-0.369,-0.22,-0.902,-0.462,0.013,-0.054,0.1664,-0.4980779292592996,0.05095657184959652,-0.01487864259029692,1890
1893-10-01,-0.225,-0.305,-0.18,-0.838,-0.387,0.119,0.029,0.1737,-0.4960639162025493,0.06580662569987542,0.043257290502673906,1890
1893-11-01,-0.318,-0.402,-0.19,-1.0,-0.478,0.226,-0.065,0.1685,-0.49546651225623184,-0.01828117415140287,0.035747686407634705,1890
1893-12-01,-0.307,-0.477,-0.32,-0.991,-0.524,0.133,-0.098,0.1643,-0.49565154142895707,-0.03791767428166159,0.00956921571061864,1890
1894-01-01,-0.496,-0.63,-0.53,-1.195,-0.713,0.228,-0.264,0.1191,-0.4966510070716198,-0.09512277175140814,-0.12122622117697202,1890
1894-02-01,-0.334,-0.419,-0.29,-1.071,-0.528,0.217,-0.202,0.0937,-0.4982202040968579,-0.12484982794001892,0.0950700320368768,1890
1894-03-01,-0.342,-0.498,-0.23,-1.024,-0.524,-0.029,0.032,0.0942,-0.5001438517328382,-0.027512334935372307,0.003656186668210437,1890
1894-04-01,-0.272,-0.523,-0.45,-1.018,-0.566,-0.045,-0.006,0.0963,-0.5022655943748386,-0.02795644241474054,-0.035777963210420816,1890
1894-05-01,-0.302,-0.514,-0.31,-0.843,-0.492,0.058,0.043,0.0948,-0.504369773312775,-0.0009804536335136175,0.013350226946288624,1890
1894-06-01,-0.469,-0.58,-0.41,-0.962,-0.605,-0.155,-0.103,0.0991,-0.5062490569848171,0.029424327092911512,-0.12817527010809437,1890
1894-07-01,-0.232,-0.398,-0.24,-0.734,-0.401,-0.066,0.15,0.0903,-0.507590376889656,0.10536595081179417,0.0012244260778618843,1890
1894-08-01,-0.205,-0.355,-0.24,-0.717,-0.379,0.061,0.137,0.0961,-0.5077224783470192,0.08297960912660707,0.04574286922041215,1890
1894-09-01,-0.357,-0.44,-0.28,-0.901,-0.494,-0.032,0.066,0.0952,-0.5061336077874247,0.031280712267980876,-0.019147104480556232,1890
1894-10-01,-0.345,-0.399,-0.23,-0.96,-0.484,-0.097,0.0,0.0879,-0.5029886195112548,0.06105243518256922,-0.04206381567131434,1890
1894-11-01,-0.223,-0.451,-0.26,-0.977,-0.478,0.0,0.091,0.0879,-0.49877925386595967,0.01868607727342141,0.0020931765925382706,1890
1894-12-01,-0.383,-0.538,-0.21,-0.918,-0.512,0.012,-0.073,0.0879,-0.4937632571795462,-0.011986188293133936,-0.006250554527319874,1890
1895-01-01,-0.41,-0.636,-0.41,-0.989,-0.611,0.102,0.044,0.0701,-0.4878641109561799,-0.11432875970214264,-0.008807129341677489,1890
1895-02-01,-0.452,-0.632,-0.43,-1.07,-0.646,-0.118,-0.104,0.0809,-0.48119897278012197,-0.09252907033821324,-0.07227195688166482,1890
1895-03-01,-0.315,-0.61,-0.33,-0.961,-0.554,-0.03,-0.025,0.0816,-0.47388633867210883,-0.06215628210764135,-0.01795737922024987,1890
1895-04-01,-0.249,-0.448,-0.22,-0.804,-0.43,0.136,0.191,0.0838,-0.46563942118993884,-0.06792726358474349,0.10356668477468234,1890
1895-05-01,-0.24,-0.469,-0.28,-0.842,-0.458,0.034,0.102,0.0849,-0.45622851960616645,-0.0036236998746379478,0.0018522194808043846,1890
1895-06-01,-0.278,-0.421,-0.21,-0.784,-0.423,0.182,0.212,0.0815,-0.44574980396754027,0.0253635989034205,-0.0026137949358802093,1890
1895-07-01,-0.171,-0.338,-0.17,-0.651,-0.332,0.069,0.157,0.0903,-0.4349149920744692,0.10332266393083231,-0.0004076718563630899,1890
1895-08-01,-0.223,-0.374,-0.17,-0.688,-0.364,0.015,0.118,0.0919,-0.4245006221251234,0.09148234019864511,-0.03098171807352168,1890
1895-09-01,-0.266,-0.388,-0.12,-0.829,-0.401,0.093,0.05,0.0947,-0.4146331311286442,0.022697668745001304,-0.009064537616357116,1890
1895-10-01,-0.204,-0.314,-0.1,-0.876,-0.374,0.11,0.028,0.0989,-0.4051764002729094,0.055791793155007534,-0.02461539288209813,1890
1895-11-01,-0.108,-0.312,-0.17,-0.741,-0.333,0.145,0.049,0.1059,-0.39599499555357304,0.02502808370641909,0.03796691184715395,1890
1895-12-01,-0.228,-0.36,-0.14,-0.84,-0.392,0.12,-0.115,0.1055,-0.3868828115710296,0.009968649841053416,-0.0150858382700238,1890
1896-01-01,-0.153,-0.314,-0.23,-0.775,-0.368,0.243,0.187,0.0929,-0.3774240536578072,-0.04501096666686846,0.05443502032467562,1890
1896-02-01,-0.211,-0.329,-0.13,-0.868,-0.384,0.262,0.194,0.061,-0.367238042389248,-0.09484266992517991,0.07808071231442792,1890
1896-03-01,-0.211,-0.58,-0.26,-0.868,-0.48,0.074,0.114,0.046,-0.35636053098839193,-0.09258199917885519,-0.03105746983275287,1890
1896-04-01,-0.254,-0.529,-0.31,-0.953,-0.511,-0.081,-0.099,0.0564,-0.34567375195093886,-0.09579441923378587,-0.06953182881527531,1890
1896-05-01,-0.192,-0.347,-0.16,-0.833,-0.383,0.075,0.02,0.0537,-0.33588568173528804,-0.004112081132474951,-0.043002237132237,1890
1896-06-01,-0.09,-0.224,-0.11,-0.608,-0.258,0.165,0.288,0.0658,-0.3272340578115835,0.03856997493397023,0.03066408287761324,1890
1896-07-01,-0.141,-0.185,-0.03,-0.609,-0.241,0.091,0.142,0.0764,-0.3194919840908168,0.08978033358496797,-0.01128834949415114,1890
1896-08-01,-0.04,-0.173,-0.05,-0.581,-0.211,0.153,0.271,0.0898,-0.31226574225192705,0.08203398861942864,0.019231753632498405,1890
1896-09-01,-0.201,-0.155,-0.08,-0.68,-0.279,0.122,0.205,0.0918,-0.3055836584970928,0.03126552504342185,-0.004681866546329072,1890
1896-10-01,-0.032,-0.117,0.06,-0.647,-0.184,0.19,0.31,0.1032,-0.29971225763944276,0.047429592897225176,0.06828266474221759,1890
1896-11-01,-0.074,-0.308,-0.05,-0.706,-0.284,0.049,0.253,0.1043,-0.29506610353585955,0.006299528501672071,0.004766575034187481,1890
1896-12-01,0.029,-0.083,-0.05,-0.705,-0.202,0.19,0.248,0.1085,-0.2919516797141908,0.013779120483457969,0.0761725592307328,1890
1897-01-01,-0.076,-0.29,-0.15,-0.732,-0.312,0.056,0.531,0.1073,-0.29069646156251755,0.01185856869624001,-0.033162107133722474,1890
1897-02-01,-0.187,-0.338,-0.17,-0.879,-0.394,-0.01,0.332,0.1079,-0.29160599154387673,-0.10187637549476498,-0.0005176329613583164,1890
1897-03-01,-0.117,-0.41,-0.14,-0.844,-0.378,0.102,0.172,0.0969,-0.29451416981775097,-0.10159198325886251,0.018106153076613507,1890
1897-04-01,-0.008,-0.109,-0.03,-0.656,-0.201,0.31,0.336,0.0754,-0.29888463090563805,-0.10788871950367077,0.2057733504093088,1890
1897-05-01,-0.05,-0.121,-0.02,-0.687,-0.22,0.163,0.346,0.069,-0.3045748423125614,-0.010828337446210505,0.09540317975877188,1890
1897-06-01,-0.115,-0.17,-0.12,-0.683,-0.272,-0.014,0.258,0.069,-0.3115980970854928,0.05404812963497735,-0.01445003254948457,1890
1897-07-01,-0.053,-0.19,-0.03,-0.635,-0.227,0.014,0.215,0.0696,-0.32010776346540626,0.0774294489662697,0.015678314499136536,1890
1897-08-01,-0.089,-0.183,-0.09,-0.611,-0.243,-0.032,0.285,0.0679,-0.3301529857517122,0.07410740471816232,0.013045581033549858,1890
1897-09-01,-0.162,-0.176,-0.09,-0.742,-0.292,-0.013,0.185,0.0683,-0.34129799992636983,0.052394840558084,-0.0030968406317141706,1890
1897-10-01,-0.116,-0.206,-0.13,-0.815,-0.317,-0.133,0.209,0.0642,-0.3532197414377153,0.04467958466440364,-0.008459843226688357,1890
1897-11-01,-0.208,-0.41,-0.19,-0.744,-0.388,-0.104,0.09,0.0716,-0.36565861642964187,-0.0312901799334581,0.008948796363099976,1890
1897-12-01,-0.176,-0.453,-0.21,-0.697,-0.384,-0.182,0.132,0.0712,-0.3784310186292562,0.008441474203595386,-0.014010455574339165,1890
1898-01-01,-0.049,-0.185,-0.03,-0.84,-0.276,0.036,0.27,0.0715,-0.39130456489566134,0.0338849859163269,0.08141957897933444,1890
1898-02-01,-0.367,-0.544,-0.31,-1.009,-0.558,-0.164,0.03,0.1009,-0.4039018778379162,-0.10775403282911507,-0.046344089332968796,1890
1898-03-01,-0.431,-0.833,-0.51,-1.137,-0.728,-0.35,-0.154,0.1566,-0.41578468632917537,-0.07852081359108451,-0.23369450007974008,1890
1898-04-01,-0.319,-0.66,-0.3,-0.967,-0.562,-0.361,-0.1,0.1616,-0.42646694246461025,-0.0967408943371782,-0.038792163198211604,1890
1898-05-01,-0.302,-0.548,-0.3,-0.871,-0.505,-0.285,-0.081,0.1581,-0.4359531236278513,-0.0062858288240058725,-0.06276104754814282,1890
1898-06-01,-0.194,-0.334,-0.19,-0.724,-0.36,-0.088,-0.024,0.1538,-0.4442604703398304,0.0420974490935382,0.04216302124629223,1890
1898-07-01,-0.224,-0.391,-0.22,-0.692,-0.382,-0.155,-0.037,0.1438,-0.45096244988966894,0.05640960891904551,0.012552840970623425,1890
1898-08-01,-0.364,-0.395,-0.27,-0.692,-0.43,-0.187,-0.078,0.1331,-0.4556951879781173,0.06432421843067425,-0.038629030452556945,1890
1898-09-01,-0.234,-0.36,-0.22,-0.747,-0.39,-0.098,-0.029,0.1266,-0.45823973762476666,0.0649125374007446,0.0033272002240220533,1890
1898-10-01,-0.369,-0.476,-0.35,-0.944,-0.535,-0.218,-0.353,0.1229,-0.45806572920913324,0.05032765050335286,-0.12726192129421965,1890
1898-11-01,-0.316,-0.495,-0.38,-0.985,-0.544,-0.156,-0.344,0.1231,-0.45487983930904563,-0.042526405003999006,-0.04659375568695545,1890
1898-12-01,-0.358,-0.467,-0.24,-0.835,-0.475,-0.091,-0.26,0.12,-0.44877788279657255,-0.007394121141934639,-0.01882799606149277,1890
1899-01-01,-0.239,-0.344,-0.17,-0.89,-0.411,-0.135,-0.152,0.1046,-0.4404052032947665,0.00977096942043774,0.019634233874328777,1890
1899-02-01,-0.286,-0.528,-0.38,-0.964,-0.54,0.018,-0.486,0.1036,-0.430441781723259,-0.08709189556534466,-0.02246632271139637,1890
1899-03-01,-0.29,-0.563,-0.37,-0.937,-0.54,0.188,-0.432,0.0741,-0.41917947302463016,-0.04195579106189366,-0.0788647359134762,1890
1899-04-01,-0.257,-0.418,-0.2,-0.878,-0.438,0.124,-0.301,0.069,-0.4067787498165631,-0.050570158917947035,0.019348908734510117,1890
1899-05-01,-0.18,-0.358,-0.23,-0.789,-0.389,0.116,-0.194,0.0706,-0.39317103685357496,-0.011654256879832804,0.01582529373340774,1890
1899-06-01,-0.325,-0.507,-0.32,-0.858,-0.503,-0.143,-0.202,0.0654,-0.3789328838082286,0.032560081527408885,-0.15662719771918027,1890
1899-07-01,-0.205,-0.364,-0.16,-0.67,-0.35,0.032,-0.041,0.0696,-0.3651308364456405,0.02918778251983974,-0.014056946074199217,1890
1899-08-01,-0.088,-0.237,-0.08,-0.646,-0.263,0.167,0.119,0.0903,-0.35245412151603117,0.042975524458473684,0.04647859705755747,1890
1899-09-01,-0.115,-0.143,-0.04,-0.609,-0.227,0.163,0.199,0.1099,-0.3408501459892187,0.049845004679517864,0.06400514130970081,1890
1899-10-01,-0.049,-0.176,-0.04,-0.725,-0.248,0.287,0.168,0.1171,-0.3300925121407692,0.04479368168749875,0.037298830453270426,1890
1899-11-01,0.116,-0.047,0.12,-0.655,-0.116,0.428,0.392,0.1364,-0.32016577539158375,-0.0415641434848065,0.24572991887639023,1890
1899-12-01,-0.077,-0.448,-0.27,-0.635,-0.358,0.117,0.032,0.1327,-0.3111842322377651,-0.009592870363184,-0.03722289739905088,1890
1900-01-01,-0.227,-0.481,-0.37,-0.88,-0.489,-0.078,0.075,0.137,-0.30325474381350176,-0.016162464703464247,-0.16958279148303396,1900
1900-02-01,0.135,-0.192,-0.06,-0.587,-0.176,0.364,0.355,0.1367,-0.29636675139148994,-0.05338023125554739,0.17374698264703733,1900
1900-03-01,-0.042,-0.199,0.0,-0.731,-0.243,0.297,0.358,0.1237,-0.2902458161224965,-0.009698209068256202,0.0569440251907527,1900
1900-04-01,-0.096,-0.225,-0.09,-0.726,-0.284,0.154,0.25,0.1178,-0.2851461554925953,-0.0044171550561633525,0.005563310548758693,1900
1900-05-01,-0.139,-0.301,-0.09,-0.694,-0.306,0.083,0.23,0.1148,-0.2811506487665905,-0.007276312245100648,-0.01757303898830881,1900
1900-06-01,-0.057,-0.223,-0.1,-0.606,-0.246,0.257,0.284,0.0951,-0.2777678405331189,0.01443570144444448,0.017332139088674425,1900
1900-07-01,-0.139,-0.21,-0.13,-0.665,-0.286,0.064,0.242,0.0923,-0.2744609384209852,0.009038313736554882,-0.02057737531556969,1900
1900-08-01,-0.124,-0.21,-0.09,-0.678,-0.275,-0.012,0.291,0.0923,-0.2715684015739187,0.029510184973137253,-0.03294178339921855,1900
1900-09-01,-0.087,-0.193,-0.06,-0.724,-0.266,-0.039,0.307,0.0913,-0.2698869479243485,0.026351559518363824,-0.02246461159401536,1900
1900-10-01,0.06,-0.058,0.09,-0.623,-0.133,0.115,0.32,0.0999,-0.26991927594840875,0.030686472690255706,0.10623280325815304,1900
1900-11-01,-0.089,-0.257,-0.07,-0.719,-0.284,-0.168,0.366,0.0882,-0.2716896318862806,-0.036960825659088294,0.024650457545368903,1900
1900-12-01,0.016,-0.213,-0.07,-0.622,-0.222,0.136,0.248,0.0859,-0.2750168171358223,-0.01196394061221056,0.06498075774803289,1900
1901-01-01,-0.195,-0.264,-0.23,-0.787,-0.369,0.12,0.179,0.0611,-0.27979493571168407,-0.030406673806054985,-0.05879839048226093,1900
1901-02-01,-0.089,-0.258,-0.1,-0.78,-0.307,-0.131,0.359,0.0568,-0.2860891141322803,-0.015086644177534823,-0.005824241690184917,1900
1901-03-01,-0.096,-0.18,0.06,-0.618,-0.209,0.034,0.202,0.059,-0.2939377857804993,0.02101320020978284,0.06392458557071645,1900
1901-04-01,-0.002,-0.165,-0.03,-0.622,-0.205,0.079,0.255,0.0611,-0.3032003692309061,0.0025205430990557316,0.09567982613185039,1900
1901-05-01,-0.041,-0.234,-0.16,-0.689,-0.281,0.025,0.075,0.0598,-0.3139082475521253,0.002239178381695517,0.030669069170429775,1900
1901-06-01,-0.158,-0.256,-0.12,-0.725,-0.315,-0.069,0.061,0.0619,-0.3264100013949537,0.011785091921840317,-0.00037509052688661226,1900
1901-07-01,-0.169,-0.346,-0.14,-0.699,-0.338,-0.052,0.11,0.0654,-0.34040398429445534,0.010868998881292672,-0.00846501458683735,1900
1901-08-01,-0.191,-0.211,-0.2,-0.699,-0.325,-0.05,0.093,0.0675,-0.35511526249748954,0.011851383382819058,0.018263879114670478,1900
1901-09-01,-0.239,-0.356,-0.22,-0.808,-0.406,-0.14,-0.039,0.0779,-0.369829060308008,0.00797287824346608,-0.04414381793545813,1900
1901-10-01,-0.281,-0.336,-0.29,-0.862,-0.442,-0.309,-0.056,0.0748,-0.3842528083631084,0.006893970957382006,-0.06464116259427366,1900
1901-11-01,-0.307,-0.374,-0.17,-0.798,-0.412,-0.128,0.126,0.08,-0.398121007137845,-0.02414615813682311,0.010267165274668144,1900
1901-12-01,-0.2,-0.466,-0.28,-0.694,-0.41,-0.188,-0.112,0.0776,-0.41110862483046284,-0.01588334547594224,0.01699197030640509,1900
1902-01-01,-0.205,-0.425,-0.17,-0.807,-0.402,-0.033,0.043,0.0794,-0.4228990007849277,0.011570893458439525,0.009328107326488144,1900
1902-02-01,-0.065,-0.224,-0.09,-0.706,-0.271,0.036,0.07,0.0814,-0.4336364691438342,-0.061071908629654094,0.22370837777348826,1900
1902-03-01,-0.336,-0.456,-0.27,-0.969,-0.508,-0.299,0.033,0.0851,-0.44370188402420957,0.03610729449941541,-0.10040541047520585,1900
1902-04-01,-0.266,-0.444,-0.27,-0.864,-0.461,-0.256,0.094,0.0742,-0.45320978124286926,-0.006012311400639667,-0.001777907356491082,1900
1902-05-01,-0.301,-0.435,-0.32,-0.791,-0.462,-0.181,0.046,0.0703,-0.4621492076856531,0.014025775573226283,-0.013876567887573188,1900
1902-06-01,-0.309,-0.45,-0.32,-0.728,-0.452,-0.137,0.044,0.067,-0.4704255808248808,0.023125178472661337,-0.004699597647780551,1900
1902-07-01,-0.31,-0.411,-0.28,-0.723,-0.431,-0.093,0.173,0.0636,-0.47831662011961157,0.024435497580509977,0.022881122539101573,1900
1902-08-01,-0.369,-0.431,-0.3,-0.777,-0.469,-0.144,0.077,0.0584,-0.4860932316449858,0.003565750220098716,0.013527481424887133,1900
1902-09-01,-0.268,-0.373,-0.29,-0.839,-0.442,-0.036,0.033,0.0581,-0.4937985840248905,-0.0038433686589158314,0.05564195268380634,1900
1902-10-01,-0.44,-0.497,-0.3,-0.869,-0.526,-0.084,-0.02,0.0644,-0.5016100545180568,-0.019341663966931554,-0.005048281515011577,1900
1902-11-01,-0.44,-0.554,-0.37,-0.892,-0.564,-0.152,0.14,0.0733,-0.5102056449995754,-0.0025155836901820236,-0.0512787713102425,1900
1902-12-01,-0.394,-0.549,-0.43,-0.927,-0.575,-0.165,0.082,0.0803,-0.5199632292682335,-0.017099258684470393,-0.03793751204729612,1900
1903-01-01,-0.208,-0.423,-0.24,-0.811,-0.42,-0.018,0.521,0.0792,-0.5308582458958605,0.05183356544084307,0.059024680455017464,1900
1903-02-01,-0.221,-0.235,-0.06,-0.879,-0.349,-0.078,0.396,0.0635,-0.542700805661393,-0.10534202912975943,0.29904283479115246,1900
1903-03-01,-0.253,-0.406,-0.23,-0.846,-0.434,0.074,0.061,0.0632,-0.5552312456433343,0.021800853812823512,0.09943039183051072,1900
1903-04-01,-0.501,-0.59,-0.41,-1.052,-0.638,-0.177,-0.117,0.0804,-0.568106843410266,-0.02770615818041046,-0.042186998409323606,1900
1903-05-01,-0.367,-0.514,-0.4,-0.862,-0.536,-0.074,0.014,0.0817,-0.5808071199943989,0.017919146392114206,0.026887973602284676,1900
1903-06-01,-0.353,-0.549,-0.43,-0.869,-0.55,-0.098,-0.1,0.0829,-0.5928729531379212,0.033506423056222256,0.009366530081698854,1900
1903-07-01,-0.463,-0.511,-0.35,-0.906,-0.558,-0.127,-0.223,0.0821,-0.6040322384372392,0.03513301515294733,0.010899223284291826,1900
1903-08-01,-0.618,-0.611,-0.45,-0.973,-0.663,-0.194,-0.223,0.0928,-0.6143888677718076,0.008324429608591623,-0.056935561836784054,1900
1903-09-01,-0.481,-0.571,-0.49,-1.0,-0.636,-0.194,-0.174,0.0946,-0.6242086292623833,-0.007625843486048819,-0.004165527251567935,1900
1903-10-01,-0.494,-0.674,-0.46,-1.066,-0.674,-0.148,-0.287,0.1023,-0.6332225916258611,-0.01590434054465958,-0.02487306782947929,1900
1903-11-01,-0.53,-0.631,-0.42,-0.931,-0.628,-0.064,-0.15,0.1048,-0.6407453768929724,0.03448822004901035,-0.021742843156037917,1900
1903-12-01,-0.532,-0.708,-0.51,-1.094,-0.711,-0.136,-0.187,0.114,-0.646530898571258,-0.002553923631619259,-0.061915177797122745,1900
1904-01-01,-0.658,-0.797,-0.63,-1.208,-0.823,-0.403,-0.11,0.1257,-0.6504742240013136,0.05216647026566864,-0.22469224626435502,1900
1904-02-01,-0.659,-0.767,-0.59,-1.165,-0.795,-0.446,-0.267,0.1097,-0.652047499439782,-0.16396951043893232,0.021017009878714354,1900
1904-03-01,-0.5,-0.694,-0.51,-0.975,-0.67,-0.236,-0.146,0.0892,-0.6508343923065423,0.01876124354543424,-0.037926851238892056,1900
1904-04-01,-0.476,-0.645,-0.51,-1.117,-0.687,-0.049,-0.121,0.0894,-0.6467872920517094,-0.05190330391341366,0.011690595965123007,1900
1904-05-01,-0.479,-0.611,-0.52,-1.037,-0.662,-0.126,-0.17,0.0803,-0.640571001395553,0.015388112029761989,-0.036817110634209005,1900
1904-06-01,-0.455,-0.569,-0.48,-0.978,-0.62,-0.07,-0.015,0.0729,-0.6328311194351814,0.048668460069219974,-0.03583734063403854,1900
1904-07-01,-0.502,-0.559,-0.51,-0.959,-0.632,-0.074,-0.231,0.0646,-0.6239000507583788,0.04052820046211178,-0.04862814970373297,1900
1904-08-01,-0.449,-0.484,-0.49,-0.963,-0.596,0.067,-0.217,0.0692,-0.6135704412261389,0.012290122204576079,0.005280319021562896,1900
1904-09-01,-0.53,-0.6,-0.56,-1.022,-0.678,-0.042,-0.184,0.068,-0.6018044438184509,-0.015676031288599172,-0.06051952489294998,1900
1904-10-01,-0.413,-0.553,-0.39,-0.946,-0.575,0.099,-0.091,0.0746,-0.5887371431392264,-0.0013164261165182346,0.015053569255744748,1900
1904-11-01,-0.28,-0.392,-0.18,-0.81,-0.416,0.212,0.062,0.1051,-0.5745515798683872,0.04839565275930108,0.11015592710908617,1900
1904-12-01,-0.332,-0.494,-0.33,-0.813,-0.492,0.219,0.02,0.1133,-0.5594376490467056,0.026419517893779918,0.04101813115292563,1900
1905-01-01,-0.375,-0.457,-0.35,-0.891,-0.518,0.305,0.093,0.1014,-0.5437586535566882,0.02271311255094665,0.0030455410057415033,1900
1905-02-01,-0.636,-0.715,-0.6,-1.153,-0.776,0.019,-0.13,0.0984,-0.5280093490292184,-0.1443884106793739,-0.10360224029140774,1900
1905-03-01,-0.476,-0.519,-0.21,-0.917,-0.53,0.14,0.024,0.0989,-0.5127006366700727,0.010517629358049221,-0.02781699268797655,1900
1905-04-01,-0.449,-0.558,-0.33,-0.951,-0.572,0.115,-0.142,0.0951,-0.4982986595012795,-0.05541751165693487,-0.018283828841785588,1900
1905-05-01,-0.29,-0.434,-0.29,-0.805,-0.455,0.207,0.003,0.0993,-0.48475523446144164,-0.008358369188749642,0.038113603650191286,1900
1905-06-01,-0.251,-0.345,-0.28,-0.721,-0.399,0.221,0.024,0.1095,-0.47177236377562504,0.0483008065318655,0.02447155724375949,1900
1905-07-01,-0.236,-0.376,-0.26,-0.719,-0.398,0.234,-0.066,0.1149,-0.45902658040229943,0.03957600302853714,0.02145057737376227,1900
1905-08-01,-0.307,-0.306,-0.2,-0.832,-0.411,0.185,-0.047,0.1181,-0.44657558700179956,0.022606093888145926,0.01296949311365364,1900
1905-09-01,-0.314,-0.347,-0.19,-0.897,-0.437,0.241,-0.036,0.1086,-0.4346428116242222,-0.015312651574787324,0.012955463199009531,1900
1905-10-01,-0.247,-0.334,-0.24,-0.934,-0.439,0.136,-0.065,0.107,-0.4240423567461117,0.030812040878444233,-0.045769684132332566,1900
1905-11-01,-0.261,-0.215,-0.07,-0.814,-0.34,0.076,-0.007,0.1136,-0.4156492163892094,0.038870179072991645,0.03677903731621768,1900
1905-12-01,-0.147,-0.264,-0.13,-0.885,-0.357,0.135,0.035,0.1189,-0.4098263389432877,0.047493797891423016,0.005332541051864703,1900
1906-01-01,-0.198,-0.285,-0.28,-0.961,-0.431,0.087,-0.063,0.1183,-0.406382630058544,-0.023190988474486775,-0.0014263814669692176,1900
1906-02-01,-0.245,-0.377,-0.3,-0.871,-0.448,0.328,-0.064,0.0652,-0.4049145244185196,-0.11611102619194319,0.07302555061046279,1900
1906-03-01,-0.144,-0.282,-0.18,-0.865,-0.368,0.162,0.112,0.0603,-0.40476193795807697,-0.0025698820839084617,0.03933182004198543,1900
1906-04-01,-0.041,-0.1,-0.05,-0.67,-0.215,0.357,0.296,0.0668,-0.40597391206632316,-0.061316402977871,0.2522903150441942,1900
1906-05-01,-0.312,-0.372,-0.26,-0.776,-0.43,0.025,-0.047,0.065,-0.4089472823697071,-0.024256827375243564,0.0032041097449506672,1900
1906-06-01,-0.163,-0.229,-0.19,-0.71,-0.323,0.076,-0.065,0.0677,-0.4137303435701452,0.04181690472073005,0.04891343884941518,1900
